feat_0,feat_1,feat_2,feat_3,feat_4,feat_5,feat_6,feat_7,feat_8,feat_9,feat_10,feat_11,feat_12,feat_13,feat_14,feat_15,feat_16,feat_17,feat_18,feat_19,feat_20,feat_21,feat_22,feat_23,feat_24,feat_25,feat_26,feat_27,feat_28,feat_29,feat_30,feat_31,feat_32,feat_33,feat_34,feat_35,feat_36,feat_37
-459.0272216796875,123.61214447021484,-8.003715515136719,28.273696899414062,7.737811088562012,-6.165881156921387,7.253335952758789,-6.969579219818115,-3.431461811065674,1.5955431461334229,2.4614310264587402,-4.076367378234863,-4.310723304748535,178.01397705078125,82.13182067871094,39.6187629699707,31.177127838134766,19.83603286743164,20.814579010009766,17.767724990844727,16.77528190612793,14.48112964630127,14.90507698059082,10.517698287963867,10.288002967834473,10.256913185119629,5.399516582489014,7.455809593200684,0.09599881796690307,0.1087797322135276,1349.0725025794663,921.4620162702766,1363.1475380041527,620.695683828424,2741.8439716312055,1810.4888527192409,0.8860340118408203,1.2862893342971802
-510.8507080078125,87.49213409423828,6.24905252456665,25.289234161376953,-0.4938814043998718,-2.9247665405273438,1.4591577053070068,-3.4930715560913086,0.41917183995246887,-4.234951496124268,-3.3592476844787598,1.978693962097168,3.1025993824005127,154.96142578125,61.59358596801758,31.47840118408203,27.217439651489258,21.2741641998291,18.429170608520508,13.230806350708008,18.169443130493164,12.246654510498047,14.923713684082031,12.269432067871094,12.855062484741211,8.331615447998047,1.722254991531372,3.5075550079345703,0.11254494382022473,0.14323861682814287,1607.827443556341,1043.0695125479745,1632.2781717734395,495.96301315748184,3210.4269662921347,1721.9876279269524,0.9303325414657593,1.37703537940979
-414.8123779296875,93.80831146240234,28.67613983154297,42.41450500488281,13.942558288574219,18.558605194091797,-2.4785029888153076,-0.07971478998661041,-10.070561408996582,16.04986000061035,-8.73892593383789,7.27280330657959,0.7295903563499451,129.1896209716797,80.93412780761719,29.782840728759766,23.362987518310547,26.498987197875977,20.757831573486328,19.34182357788086,14.482569694519043,20.102710723876953,16.956390380859375,13.045458793640137,15.424251556396484,12.438868522644043,9.108901023864746,13.953454971313477,0.11695054945054946,0.16589037249494404,1465.8852405504474,1319.957403711671,1382.1435864085452,468.38532993953294,2577.1428571428573,2045.0556575789078,0.8946564793586731,0.9808140993118286
-505.3433837890625,73.4030532836914,27.09185028076172,25.575904846191406,2.3638229370117188,17.154464721679688,-0.5229057669639587,1.5905359983444214,1.2028485536575317,5.486091136932373,1.0187418460845947,9.425966262817383,4.564785957336426,158.76039123535156,68.07255554199219,28.817546844482422,22.4955997467041,25.5073299407959,13.325685501098633,16.92680549621582,12.296813011169434,13.029926300048828,9.42271614074707,10.808672904968262,11.030462265014648,7.513936519622803,7.458560466766357,15.187543869018555,0.13005707762557078,0.1507839943501641,1804.9204430838633,1063.0304114319702,1788.6605013684134,534.5056734420631,3712.511415525114,1748.7964794629518,0.5862070918083191,0.792823076248169
-517.3140258789062,77.534423828125,-0.8382749557495117,30.495882034301758,6.571024417877197,5.842328071594238,1.7882245779037476,2.0911200046539307,7.723211765289307,4.020400047302246,3.851811170578003,4.0371599197387695,1.4297840595245361,144.429931640625,41.33663558959961,34.228118896484375,25.926652908325195,13.62192153930664,13.251764297485352,12.155208587646484,15.62260913848877,10.869543075561523,10.621941566467285,8.98444938659668,8.814567565917969,8.917497634887695,3.1193370819091797,7.983910083770752,0.12247481108312343,0.07134237788223254,1905.270832621406,581.0857689990754,1928.2090972764365,441.4734627025217,4204.030226700252,1236.6982446032396,0.6450175046920776,1.0342717170715332
-445.3008728027344,115.68343353271484,9.967848777770996,17.42258071899414,8.956871032714844,5.184988498687744,0.03163064643740654,-13.155684471130371,-11.212550163269043,-4.046271324157715,0.15555265545845032,-5.208966255187988,-4.676036834716797,153.109130859375,70.92984008789062,41.33954620361328,20.62590789794922,24.82633399963379,15.23456859588623,16.098033905029297,21.66814422607422,16.018735885620117,13.522745132446289,10.458359718322754,11.119012832641602,10.34584903717041,11.513694763183594,16.048120498657227,0.10999999999999999,0.16447877563641689,1405.3836245614393,1203.167107650959,1438.8639237803075,649.3613447737476,2663.0705394190873,2001.468058504822,0.8231071829795837,0.9774112105369568
-518.0975952148438,82.18653106689453,3.5880014896392822,21.58985137939453,3.632819414138794,6.327512741088867,1.2610273361206055,-3.058695077896118,2.7384963035583496,2.365910768508911,3.6265053749084473,1.848734736442566,-1.230804443359375,160.13673400878906,50.423885345458984,28.08355712890625,20.369979858398438,16.57465934753418,11.583709716796875,13.76819896697998,14.839713096618652,8.692849159240723,14.981522560119629,9.541389465332031,8.36760139465332,8.785027503967285,4.015570640563965,9.135030746459961,0.1346516393442623,0.10061303669530235,1920.6213265321067,851.7404522108037,1855.8199515316112,462.7132150813488,3992.1311475409834,1623.569347278789,0.6531578302383423,0.8669732213020325
-475.71270751953125,75.7831039428711,6.421773910522461,37.11138153076172,-0.6036019921302795,0.5511643886566162,1.2387880086898804,8.23950481414795,2.161104917526245,-1.5628442764282227,-10.46566390991211,0.036640893667936325,-1.6897577047348022,171.12022399902344,103.41332244873047,28.010679244995117,32.9875373840332,31.837114334106445,18.416248321533203,15.319476127624512,13.71702766418457,12.01719856262207,17.561555862426758,13.46078872680664,14.708550453186035,9.432502746582031,5.08230447769165,8.077874183654785,0.150425,0.16975554298755607,1834.8313813569723,1317.046748285964,1495.7919198249008,590.999753852774,3451.8,2141.1241813589427,0.8951376080513,1.44651460647583
-501.73211669921875,80.41780853271484,5.668499946594238,30.659862518310547,8.197361946105957,9.542962074279785,-14.289859771728516,-5.501711368560791,9.249602317810059,-2.671501874923706,4.740962982177734,3.439066171646118,0.8597629070281982,151.27679443359375,74.37151336669922,31.55453109741211,26.885046005249023,20.010526657104492,15.111899375915527,24.8563289642334,15.315267562866211,11.54201889038086,14.303157806396484,11.351313591003418,11.155021667480469,8.941951751708984,3.8327620029449463,9.630575180053711,0.10776734104046243,0.10936504235040398,1549.4392442748033,960.2271854071266,1566.8815299628188,580.719549039102,3101.965317919075,1813.7071731070075,0.734873354434967,0.9496617913246155
-396.9810485839844,93.64066314697266,12.64964771270752,40.33722686767578,11.822175979614258,22.13178062438965,-4.601913928985596,2.1954832077026367,4.0941548347473145,-4.287363529205322,7.422488689422607,-5.359225273132324,-2.4398531913757324,145.05496215820312,71.1921615600586,35.07211685180664,29.721426010131836,27.476579666137695,16.029932022094727,19.3135986328125,19.997468948364258,14.708589553833008,15.738313674926758,13.950432777404785,15.309333801269531,11.572002410888672,7.094179153442383,9.861371994018555,0.10137382075471699,0.12666456313907673,1473.009628805448,1074.921452755624,1508.9118001500817,491.04427833497533,2885.188679245283,1814.1684155204114,0.9579464793205261,1.1310621500015259
